VESSEL_SEQ,VESSEL_CODE,NAME,PERMIT,ADFG_NUMBER,COAST_GUARD_NUMBER,LENGTH,COMMUNICATION_CODE,IGNORE_AUTOSYNC,AKR_PERSON_ID,RMD_ACTION,RMD_CHANGED_BY,RMD_CHANGE_COMMENT,RMD_TS_CHANGED,FFP_STATUS,IFQ_CDQ_LANDING,AKR_VESSEL_ID,VESSEL_CONTACT_SEQ
3104,A385,KODIAK QUEEN,603,6459,507891,145,0,N,10325,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,R,,603,
324,A386,ANDRONICA,4560,39926,622780,101,2,N,46527,U,NORPAC,,21-Oct-13,A,,4560,60
4228,A387,ATLANTIS,3475,44511,604812,203,0,N,46089,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,3475,
1888,A388,EXITO,5091,54956,273458,126,0,N,510,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,R,,5091,
4765,A389,PERSEVERANCE,4803,63219,982610,93,0,N,8184,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4803,
4442,A390,NOWITNA,2222,38641,608699,135,0,N,2645,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2222,
197,A391,ALEUTIAN ROVER,5282,958,517272,128,0,N,,U,NORPAC,,08-Aug-12,R,,5282,
5039,A392,RED BARON,373,26007,262690,73,0,N,2505,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,373,
950,A393,CAPE CROSS,4690,38534,257536,46,2,N,1898,U,NORPAC,,21-May-15,A,,4690,96
5929,A394,STAR OF THE SEA,3337,41987,633592,65,0,N,2055,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,3337,
915,A395,C-LADY,1185,48463,509980,65,0,N,2853,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,1185,
4832,A396,POLESTAR,5390,61075,960839,103,0,N,32206,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,5390,
3391,A397,LIN-J,1705,199,538018,96,0,N,421,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,1705,
965,A398,CAPE OMMANEY,3770,57198,246336,85,0,N,1314,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,X,,3770,383
4735,A399,ELEKTRA BLUE,952,34328,567048,73,0,N,485,U,NORPAC,,10-Jun-19,A,,952,
6141,A400,TANI RAE,5158,14971,542076,90,0,N,1494,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,5158,
6045,A401,SUNWARD,2075,14305,251957,65,2,N,12816,U,NORPAC,,05-Jun-13,A,,2075,46
3082,A402,KISKA SEA,4179,61154,965726,125,0,N,50304,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,4179,566
4456,A403,OBSESSION,2212,34374,603285,105,0,N,41053,U,GCAMPBELL,,02-Nov-17,X,,2212,
1043,A404,CASCADE MARINER,3699,64,557441,101,0,N,29370,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,3699,493
4410,A405,NORTHERN MARINER,3741,59607,958549,86,2,N,2516,U,NORPAC,,25-Apr-16,A,,3741,23
235,A406,ALLYSEN MORIAH,708,25537,538250,68,0,N,33662,U,NORPAC,,08-May-19,A,,708,4442
3234,A407,LADY KODIAK,4893,61352,972646,126,0,N,1774,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4893,
1541,A408,DESTINATION,5329,42234,632374,109,2,N,148,U,NORPAC,,07-Oct-13,A,,5329,216
6577,A409,VIEKODA BAY,4593,57971,939078,102,2,N,2685,U,NORPAC,,21-Dec-12,A,,4593,321
3098,A410,KODIAK,1109,3525,600072,111,2,N,44837,U,NORPAC,,31-Dec-13,A,,1109,435
5805,A411,SNUG HARBOR,3940,58239,948313,78,0,N,1374,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,3940,
4373,A412,NORTH POINT,5389,53800,296653,85,2,N,430,U,NORPAC,,07-May-15,A,,5389,84
4409,A413,AMERICAN BEAUTY,4543,61223,556251,108,0,P,3187,U,GCAMPBELL,,02-Nov-17,A,,4543,
3030,A414,KETA,5330,7189,576029,97,2,N,9169,U,NORPAC,,09-Sep-14,A,,5330,546
4329,A415,NOR QUEST,3425,56492,609064,110,0,N,1519,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,3425,
96,A416,ALASKA CHALLENGER,3387,4100,597377,105,2,N,2877,U,NORPAC,,09-Nov-16,A,,3387,473
4470,A417,OCEAN FURY,5368,97,586441,124,2,N,41040,U,NORPAC,,21-Dec-12,A,,5368,504
6291,A418,TIME BANDIT,4984,65577,973238,114,0,N,12459,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4984,
4669,A419,PANDAD,270,10949,512414,70,0,N,767,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,270,
4821,A420,POINT OMEGA,1937,12121,525825,72,2,N,8674,U,NORPAC,,01-Oct-14,A,,1937,544
1550,A421,ELINORE J,1114,35306,600071,111,0,N,46617,U,NORPAC,,28-Aug-19,A,,1114,4378
295,A422,AMERICAN WAY,2099,47839,662562,100,0,N,56,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,R,,2099,
1922,A423,FARRAR SEA,5478,61954,973143,100,2,N,2167,U,NORPAC,,17-Feb-15,A,,5478,97
264,A424,AMATULI,3227,3535,511315,111,0,N,95630,U,NORPAC,,27-Jan-15,,,3227,4192
4215,A425,NEAHKAHNIE,424,32858,599534,110,0,N,10320,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,424,553
4427,A426,NORTHWESTERN,4973,29962,587816,126,0,N,44481,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,4973,286
4363,A427,NORTH AMERICAN,4091,25216,566067,110,0,N,408,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4091,
6375,A428,TRAIL BLAZER,3343,33704,596514,134,2,N,25,U,NORPAC,,04-Jan-13,A,,3343,365
5623,A429,SHELLFISH,290,6101,506986,91,0,N,35362,U,GCAMPBELL,,02-Nov-17,X,,290,
5208,A430,ROYAL VIKING,5455,3718,542375,108,0,N,536,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,5455,
128,A431,ALASKAN BEAUTY,5133,8653,590340,105,0,N,31325,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,5133,
807,A432,BOUNTIFUL,278,34053,593404,165,2,N,8184,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,278,
2225,A433,GRUMPY J,1232,66039,514665,82,0,N,49884,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,1232,123
4768,A434,PERSISTENCE,5381,66182,581823,76,0,N,489,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,R,,5381,
4746,A435,PEGGY ROSE,304,39198,614537,68,0,N,1799,U,NORPAC,,27-Jan-15,,,304,467
290,A436,AMERICAN LADY,2309,67,550276,126,2,N,34490,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,2309,
660,A437,BERING STAR,4658,4147,593310,108,2,N,12879,U,NORPAC,,13-Jan-14,A,,4658,177
6529,A438,VAN ELLIOTT,1575,68,524557,76,0,N,47240,U,NORPAC,,15-Jan-16,A,,1575,206
455,A439,ARCTIC WIND,5137,1112,608216,106,2,N,29172,U,GCAMPBELL,,02-Nov-17,A,,5137,490
4263,A440,NEW VENTURE,1137,4,565816,100,2,N,42197,U,GCAMPBELL,,02-Jan-18,A,,1137,199
4644,A441,PACIFIC VENTURE,3238,986,523423,103,2,N,204,U,NORPAC,,31-Dec-12,A,,3238,219
3213,A442,LADY GUDNY,4285,39113,615085,103,0,N,3127,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4285,
1924,A443,FARWEST LEADER,3226,35683,606083,101,2,N,8184,U,NORPAC,,21-Dec-12,A,,3226,333
2363,A444,HERITAGE,5744,43080,582098,68,0,N,259,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,5744,138
6687,A445,WESTLING,2150,42736,633577,108,0,N,1401,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2150,
6537,A446,VEGA,332,24703,516479,84,0,N,9072,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,332,
438,A447,ARCTIC MARINER,4582,31792,618374,125,2,N,3000,U,NORPAC,,07-Jan-13,A,,4582,397
590,A448,BARBARA J,4979,44971,648690,110,2,N,8184,U,NORPAC,,07-Jan-13,A,,4979,333
230,A449,ALLIANCE,2956,31944,623876,100,0,N,41044,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2956,
6814,A450,ZOLOTOI,3016,40917,625095,101,0,N,681,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,3016,
2462,A451,ICY POINT,4996,64500,554355,93,0,N,12026,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4996,
6032,A452,SUNRISE,5759,10829,238918,80,0,N,1604,U,GCAMPBELL,,02-Nov-17,X,,5759,
2227,A453,GUARDIAN,4627,61571,972714,99,2,N,41044,U,NORPAC,,06-Jan-14,A,,4627,56
629,A454,BELAIR,1904,17126,221429,91,0,N,8779,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,1904,
4339,A455,NORDIC FURY,1094,200,542651,110,2,N,221,U,NORPAC,,30-Jan-15,A,,1094,372
4610,A456,PACIFIC FURY,421,33,561934,110,0,N,221,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,421,372
569,A457,BALLYHOO,1921,3645,501812,176,2,N,81105,U,NORPAC,,15-Mar-13,A,,1921,124
5438,A458,SEA QUAIL,2734,2304,248228,82,0,N,1972,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2734,
726,A459,BLUE ACE,4529,50226,569573,124,2,N,36768,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4529,
2969,A460,KATRINA EM,1980,38972,607434,101,2,N,89235,U,NORPAC,,07-Jan-14,A,,1980,305
6211,A461,TERRIER,4827,58480,667475,78,0,N,592,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4827,
4639,A462,PACIFIC SUN,3648,35977,604581,121,2,N,1114,U,NORPAC,,22-Aug-13,A,,3648,153
778,A463,BOLD CONTENDER,617,40973,620497,66,0,N,1110,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,617,
741,A464,ALEUTIAN FURY,5040,62841,546234,120,0,N,38907,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,5040,
4619,A465,PACIFIC MARINER,4581,7,560501,126,2,N,2999,U,NORPAC,,31-Dec-12,A,,4581,247
2913,A466,KARI MARIE,4178,50501,664175,123,0,N,3019,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4178,
514,A467,AUGUSTINE,3093,42232,635397,90,2,N,89335,U,NORPAC,,11-Apr-13,A,,3093,511
3176,A468,LABRADOR,4589,12128,284504,126,0,N,334,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,R,,4589,
5088,A469,RETRIEVER,4588,35199,598975,133,0,N,11,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4588,
3875,A470,MIDNITE SUN,3060,65,548491,85,0,N,121,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,X,,3060,516
4787,A471,PHOENIX,2855,52963,250687,104,0,N,12021,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,2855,
926,A472,CALIFORNIA HORIZON,412,33697,590758,90,0,N,2692,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,412,244
2635,A473,JAMIE MARIE,4999,58330,932586,89,0,N,2698,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4999,
4602,A474,PACIFIC CHALLENGER,657,6931,518937,116,2,N,38690,U,NORPAC,,15-Jan-15,A,,657,195
145,A475,ALASKAN SHORES,4583,38332,603879,124,0,N,2209,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4583,
3640,A476,MARATHON,1191,49617,596156,87,2,N,359,U,NORPAC,,09-Jan-13,A,,1191,80
2527,A477,INTREPID EXPLORER,4993,64105,988598,124,2,N,28690,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,X,,4993,490
283,A478,AMERICAN CHAMPION,2974,49,527411,183,0,N,2723,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2974,
3993,A479,MISS SARAH,4989,64109,921578,103,2,N,3022,U,NORPAC,,10-Jan-14,A,,4989,249
5206,A480,ROYAL QUARRY,626,6939,520953,82,0,N,1110,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,626,
2814,A481,JUDY MAE,4677,6380,281526,37,0,N,10398,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4677,
5460,A482,SEA STAR,439,997,521201,104,0,N,97377,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,439,
2841,A483,JUNO,3691,6460,260614,116,0,N,8660,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3691,
810,A484,BOUNTY HUNTER,4961,63975,982587,114,0,N,12025,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4961,
3595,A485,MAGNUM,4113,60832,529675,126,0,N,9989,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4113,
1494,A486,DEFENDER,4635,62545,665983,123,2,N,436,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4635,
277,A487,AMBITION,466,42594,618713,95,0,N,8,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,466,
178,A488,ALEUTIAN BALLAD,4458,46553,656806,107,0,N,34,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4458,
3830,A489,MESSIAH,6081,66196,610150,83,2,N,32368,U,NORPAC,,04-Oct-13,A,,6081,51
3294,A490,LAST FRONTIER,4962,47826,667407,108,0,N,8184,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4962,
4449,A491,NUNIVAK,506,16886,264094,92,0,N,121,U,GCAMPBELL,,02-Nov-17,X,,506,
563,A492,JUPITER,4165,62472,515712,132,0,N,9457,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4165,
3356,A493,LESLIE LEE,1234,56119,584873,97,2,N,345,U,GCAMPBELL,,16-Jan-18,A,,1234,4403
6019,A494,SUNDANCER,4659,62597,634057,64,0,N,203,U,NORPAC,,07-Nov-19,A,,4659,71
5521,A495,SEAWIND,3704,54744,610220,166,0,N,3010,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3704,
5621,A496,SHELIKOF,3705,59118,597967,150,0,N,10189,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3705,
4502,A497,OCEAN TEMPEST,3723,55044,509743,156,0,N,10197,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3723,
4374,A498,NORTH SEA,3382,36047,606565,126,0,N,82887,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,3382,
122,A499,ALASKA TRADER,3693,35843,567664,132,0,N,8660,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3693,
5437,A500,SEA PRODUCER,1922,52014,284437,172,0,N,9989,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,1922,
4481,A501,OCEAN OLYMPIC,4940,56111,592441,166,0,N,31322,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4940,
654,A502,BERING SEA,3380,52,554126,114,2,N,82888,U,NORPAC,,05-Sep-14,A,,3380,570
1940,A503,FIERCE ALLEGIANCE,4133,55111,588849,166,2,N,34204,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,4133,193
5712,A504,SILVER SPRAY,4101,60860,964016,100,0,N,10295,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,4101,343
427,A505,ARCTIC DAWN,4676,42144,634806,97,0,N,474,U,GCAMPBELL,,02-Nov-17,X,,4676,227
442,A506,ARCTIC ROSE,4650,63511,931446,103,0,N,68,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4650,
4372,A507,NORTH PACIFIC,4851,6205,511698,96,0,N,31324,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,R,,4851,
2097,A508,GEORGE ALLEN,4764,63405,528842,78,0,N,11641,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4764,
4623,A509,PACIFIC PEARL,276,31068,614930,162,0,N,10172,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,276,
6555,A510,VESTERAALEN,517,38342,611642,124,0,N,9562,U,martin.park,populating vessel_contact_seq after creating the column.,19-Oct-12,A,,517,172
5748,A511,SJOVIND,3990,56963,587409,180,0,N,9769,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3990,
5857,A512,SOUTHERN WIND,1696,40921,625927,144,0,N,8184,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,1696,
3236,A513,LADY L,4190,60484,511617,80,0,N,1530,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4190,
3138,A514,KRISTIANA,576,19044,247187,69,2,N,27505,U,NORPAC,,25-Apr-13,A,,576,180
688,A515,BIG BLUE,1907,37241,601825,88,2,N,31121,U,NORPAC,,11-Feb-15,A,,1907,276
736,A516,BLUE DUTCH,3376,54865,642653,180,0,P,3163,U,NORPAC,,22-Nov-12,X,,3376,
505,A517,ISLAND DANCER,4739,59888,298089,68,0,N,10592,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4739,
694,A518,BIG VALLEY,2412,23460,515719,92,0,N,539,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2412,
4620,A519,PACIFIC MIST,1923,41,293053,87,0,N,1561,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,1923,
6780,A520,YAKUTAT,3930,11343,211859,70,0,N,11967,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3930,
4382,A521,NORTHERN,307,12068,226833,69,0,N,45520,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,307,
728,A522,BLUE BALLARD,4573,61605,974507,107,2,N,47199,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4573,
502,A523,ATKA ENTERPRISE,4629,62911,555416,190,0,N,12195,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4629,
4426,A524,NORTHWEST MARINER,4580,40800,625268,125,0,N,9311,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4580,
6599,A525,WILD ISLAND,3796,59392,679775,85,0,N,2587,U,GCAMPBELL,,02-Nov-17,X,,3796,
3212,A526,LADY GRACE,4271,16866,227284,78,0,N,8399,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4271,
6801,A527,ZACHARY R,1981,24550,532084,61,0,N,9780,U,GCAMPBELL,,02-Nov-17,X,,1981,174
719,A528,BLAZER,4486,61729,973389,73,0,N,97,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4486,
2438,A529,HUSTLER,4238,61136,606821,72,0,N,2231,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4238,
677,A530,BETTY LEE,6188,20134,595427,76,0,N,2952,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,6188,
5842,A531,SOUND PACER,4664,59385,948793,82,0,N,,U,NORPAC,,23-Oct-12,X,,4664,4150
4385,A532,NORTHERN BELLE,7114,59338,615387,85,0,N,3226,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,7114,
4361,A533,NORSKA,1734,42384,629262,70,0,N,1871,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,1734,
369,A534,ANNA MARIE,1627,6858,524384,86,0,N,149,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,1627,
876,A535,BUCCANEER,1106,25,558467,76,2,N,8480,U,NORPAC,,27-May-14,A,,1106,335
2885,A536,KAMISHAK QUEEN,1528,38639,611551,76,0,N,306,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,1528,
3273,A537,LADY SELKET,4680,60224,959092,90,0,N,10204,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4680,
6755,A538,WINONA J,1433,43383,645410,69,0,N,51005,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,1433,
4303,A539,NIPNTUCK,2340,39006,611459,66,2,N,1865,U,NORPAC,,20-Nov-18,A,,2340,4429
6122,A540,TAMAR,4665,39730,617170,80,0,N,32286,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4665,
4875,A541,PROVISION,2905,21665,552625,92,0,N,201,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,2905,
2455,A542,ICELANDER,2730,2,563421,100,2,N,273,U,NORPAC,,09-Jan-17,,,2730,454
6037,A543,SUNSET,333,12430,223408,65,0,N,12867,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,333,
2411,A544,HORIZON,1301,29089,586183,148,0,N,3169,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,1301,
6721,A545,FLYING OCEAN,4284,41215,620343,107,2,N,49245,U,NORPAC,,07-Feb-19,A,,4284,4433
189,A546,ALEUTIAN MARINER,495,35844,602229,118,2,N,2998,U,NORPAC,,27-Dec-12,A,,495,106
6762,A547,WIZARD,4532,35265,594470,151,0,N,32042,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4532,
700,A548,BILLIKIN,277,20745,550190,135,2,N,8184,U,NORPAC,,16-Jan-13,A,,277,333
3032,A549,KEVLEEN K,4769,960,517481,104,2,N,3178,U,NORPAC,,31-Dec-13,A,,4769,31
4764,A550,PERSEVERANCE,11198,55200,602654,166,0,N,9496,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,11198,
3918,A551,MISS ANNGEL,6073,54650,607807,65,0,N,683,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,6073,
2372,A552,HI SEAS I,3891,60187,599405,84,0,N,738,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,I,,3891,
2048,A553,FRONTIER EXPLORER,4450,62169,975015,135,2,N,81126,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,A,,4450,
4630,A554,PACIFIC RAM,4305,61792,589115,82,2,N,8184,U,NORPAC,,23-Feb-15,A,,4305,333
441,A555,ARCTIC ORION,3686,56155,596653,166,0,N,29768,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,3686,
5472,A556,SEA VENTURE,4539,62426,531117,72,0,N,8784,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4539,
837,A557,GRAND DUCHESS,2228,55849,625876,110,0,N,149,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,2228,
1709,A558,EAGLE,4013,59718,917711,77,0,N,167,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,4013,
78,A559,AIREDALE,3374,988,521431,130,0,N,2554,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,X,,3374,
5080,A560,RESPONSE,4209,58538,561289,137,0,N,2209,U,martin.park,Delete contact information from non-odds vessels,20-Nov-12,,,4209,
