"CATCH_REPORT_TYPE_CODE","YEAR","EL_REPORT_ID","TRIP_TARGET_DATE","LANDING_DATE","PORT_CODE","PROCESSING_SECTOR","CATCHER_VESSEL_ID","MANAGEMENT_PROGRAM_CODE","AGENCY_GEAR_CODE","ADFG_STAT_AREA_CODE","REPORTING_AREA_CODE","ESTIMATED_COUNT","RATE_PRECEDENCE","RATE","RETAINED_GF_WEIGHT","TOTAL_GF_BASIS_WEIGHT","MANUAL_CALC_EXAMPLE"
"ELLR",2018,4619325,"10/12/2018","10/13/2018","KOD","S",249,"OA","PTR","525702","630",21.1480997710451285845,40,0.1541178646,134.5554550062,137.2203010075,21.1480997710451285845
"OBS",2018,,"8/11/2018",,,"CP",2134,"A80","NPT","795230","542",0,50,0,16.020724,16.4182,0
"ELLR",2018,4003976,"3/23/2018","3/25/2018","KOD","S",1191,"OA","PTR","545732","620",1.09132984537152338816,40,0.0080175478,134.1907667407,136.1176599872,1.09132984537152338816
"OBS",2018,,"12/8/2018",,,"CP",367,"OA","NPT","545602","620",0,50,0,10.8092510519,11.8519495091,0
"ELLR",2018,3993198,"2/4/2018","2/7/2018","SPT","S",4226,"OA","NPT","635400","610",0,40,0,36.1841741934,38.9364678643,0
"OBS",2018,,"2/24/2018",,,"CP",3835,"A80","NPT","795230","542",0,50,0,39.8879282,40.28935,0
"ELLR",2018,4610736,"9/10/2018","9/11/2018","KOD","S",2142,"OA","PTR","515730","630",5.47544918185895125375,40,0.0444659821,121.9142892466,123.1379342875,5.47544918185895125375
"ELLR",2018,4617512,"10/1/2018","10/2/2018","KOD","S",1623,"OA","PTR","555600","620",20.21147970952988550247,40,0.1417832323,141.2182733291,142.5519744589,20.21147970952988550247
"OBS",2018,,"11/10/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,42.178302,43.42788,0
"OBS",2018,,"10/13/2018",,,"CP",3835,"A80","NPT","725201","541",0,50,0,10.2285753,12.64108,0
"OBS",2018,,"4/28/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,57.24395,58.09199,0
"OBS",2018,,"11/3/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,17.5653134,18.42731,0
"OBS",2018,,"8/18/2018",,,"CP",4093,"A80","NPT","875232","543",0,50,0,40.8755775,45.971,0
"ELLR",2018,4617640,"10/2/2018","10/3/2018","SPT","S",5000,"OA","PTR","605431","610",13.60541252503089193958,40,0.2045957941,66.480765709,66.4989844238,13.60541252503089193958
"OBS",2018,,"4/21/2018",,,"CP",3819,"A80","NPT","855231","543",0,50,0,51.92896,52.645,0
"ELLR",2018,4624108,"11/16/2018","11/19/2018","KOD","S",1571,"OA","NPT","525702","630",0,40,0,115.1368786798,158.8870581713,0
"OBS",2018,,"7/7/2018",,,"M",685,"OA","NPT","805103","542",0,50,0,37.5394,37.88187,0
"OBS",2018,,"2/17/2018",,,"CP",3423,"A80","NPT","725130","541",0,50,0,31.81028,31.81028,0
"ELLR",2018,4618804,"10/8/2018","10/10/2018","KOD","S",5137,"OA","PTR","515730","630",1.295797569896905245,40,0.035001975,36.6436864066,37.0206986862,1.295797569896905245
"OBS",2018,,"8/25/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,17.1139486,17.45789,0
"ELLR",2018,4599672,"8/28/2018","8/31/2018","KOD","S",1234,"OA","PTR","555600","620",6.47287393686446716804,40,0.0449242982,138.9294462302,144.0840301622,6.47287393686446716804
"ELLR",2018,4004336,"3/23/2018","3/24/2018","KOD","S",435,"OA","PTR","545732","620",0.90452666784479165196,40,0.0080175478,111.2213027164,112.8183692082,0.90452666784479165196
"ELLR",2018,4584193,"8/29/2018","8/30/2018","KCO","S",1889,"OA","PTR","605431","610",4.3597827507058574778,40,0.103957119,41.9323466446,41.9382798662,4.3597827507058574778
"ELLR",2018,3996688,"2/23/2018","2/24/2018","KOD","S",1674,"OA","PTR","545732","620",18.2844278567750239582,40,0.131268374,137.3740779935,139.2904269293,18.2844278567750239582
"ELLR",2018,4593123,"10/1/2018","10/1/2018","DUT","S",1193,"OA","PTR","655330","610",80.747821053183109073,40,0.6335627908,127.4503841225,127.4503841225,80.747821053183109073
"OBS",2018,,"3/10/2018",,,"M",685,"OA","NPT","725201","541",0,50,0,20.4991501,20.7022,0
"OBS",2018,,"7/21/2018",,,"CP",34017,"A80","NPT","875232","543",0,50,0,27.37222,27.37222,0
"OBS",2018,,"8/11/2018",,,"CP",2800,"OA","NPT","545732","620",0,50,0,10.40138,10.80274,0
"OBS",2018,,"9/29/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,12.94941,14.72391,0
"OBS",2018,,"3/17/2018",,,"CP",34017,"A80","NPT","845130","543",0,50,0,7.8649,9.73958,0
"OBS",2018,,"11/17/2018",,,"CP",34249,"A80","NPT","735201","541",0,50,0,33.7052207,38.47293,0
"OBS",2018,,"8/4/2018",,,"CP",2733,"A80","NPT","845202","543",0,50,0,17.7307477,18.11177,0
"OBS",2018,,"10/6/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,6.2818536,8.70524,0
"OBS",2018,,"2/24/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,4.3797945,4.74158,0
"OBS",2018,,"7/28/2018",,,"CP",2733,"CDQ","NPT","845202","543",0,50,0,11.9966614,12.85411,0
"OBS",2018,,"6/30/2018",,,"CP",1879,"OA","NPT","555630","620",0,50,0,7.6199,9.21143,0
"OBS",2018,,"7/28/2018",,,"CP",2123,"OA","NPT","415900","640",0,50,0,6.7779,10.7762,0
"ELLR",2018,3999009,"3/1/2018","3/3/2018","KOD","S",435,"OA","NPT","505730","630",0,40,0,9.3948051674,11.1431619165,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"A80","NPT","825201","542",0,50,0,26.4155975,27.695,0
"OBS",2018,,"7/21/2018",,,"CP",34017,"A80","NPT","875232","543",0,50,0,30.85898,30.91355,0
"OBS",2018,,"9/15/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,16.9040223,17.19828,0
"OBS",2018,,"4/7/2018",,,"CP",4093,"A80","NPT","855200","543",0.346237063823882,50,0.0512790341,6.6553,6.75202,0.346237063823882
"OBS",2018,,"7/7/2018",,,"CP",2134,"A80","NPT","845130","543",0,50,0,45.6945885,46.91961,0
"ELLR",2018,3993763,"2/10/2018","2/11/2018","KOD","S",2781,"OA","PTR","555630","620",14.73623940537463951559,40,0.1226891047,119.0063085626,120.1104160097,14.73623940537463951559
"OBS",2018,,"6/16/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,24.468642,25.05544,0
"ELLR",2018,3999886,"3/10/2018","3/11/2018","KOD","S",2861,"OA","PTR","545732","620",1.0659035196641932503,40,0.0100682205,104.6741504476,105.8681143966,1.0659035196641932503
"ELLR",2018,4608899,"9/7/2018","9/9/2018","KOD","S",4131,"OA","PTR","515700","630",6.502844307068766657,40,0.0489042554,131.5857857598,132.970929705,6.502844307068766657
"OBS",2018,,"3/24/2018",,,"CP",3819,"A80","NPT","785131","542",0,50,0,25.6992,25.82051,0
"OBS",2018,,"7/21/2018",,,"CP",2123,"OA","NPT","415900","640",0,50,0,15.8270805,16.67129,0
"ELLR",2018,3997442,"2/28/2018","2/28/2018","KOD","S",1571,"OA","NPT","525702","630",0,40,0,16.8759041258,20.016480258,0
"ELPR",2018,4618289,"11/10/2018",,,"CP",367,"OA","NPT","545602","620",0.71879275545095792192,20,0.0456239008,15.7547413274,15.7547413274,0.71879275545095792192
"ELLR",2018,4621776,"10/27/2018","10/29/2018","KOD","S",5137,"RPP","NPT","495730","630",0,50,0,2.87849718,3.5824631049,0
"OBS",2018,,"11/17/2018",,,"CP",34249,"A80","NPT","715130","541",0,50,0,8.9468255,9.53112,0
"ELLR",2018,4010199,"4/17/2018","4/21/2018","KOD","S",6182,"OA","NPT","535802","630",0,40,0,96.5064052109,105.4853036918,0
"OBS",2018,,"9/8/2018",,,"CP",34249,"A80","NPT","725201","541",0.644675648445625,50,0.0349337225,17.2695582,18.45425,0.644675648445625
"OBS",2018,,"7/14/2018",,,"CP",3423,"A80","NPT","805132","542",0,50,0,34.05848,34.05937,0
"ELLR",2018,4618478,"10/8/2018","10/9/2018","KOD","S",34939,"OA","NPT","515730","630",0,50,0,83.0336194975,90.9145849909,0
"OBS",2018,,"9/8/2018",,,"M",3373,"OA","NPT","725201","541",1.719423738959124,50,0.1588085862,10.2315859,10.82702,1.719423738959124
"OBS",2018,,"7/21/2018",,,"CP",34249,"A80","NPT","835200","543",0,50,0,20.4248583,20.72069,0
"ELLR",2018,4622119,"10/31/2018","11/1/2018","KOD","S",5,"OA","PTR","525630","630",50.9109784171814171052,40,0.9127139644,55.1423172361,55.779773733,50.9109784171814171052
"OBS",2018,,"9/8/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,46.77059,46.77059,0
"OBS",2018,,"2/24/2018",,,"CP",34017,"A80","NPT","795200","542",0,50,0,4.02151,4.8574,0
"ELLR",2018,4605498,"9/3/2018","9/4/2018","KOD","S",5137,"OA","PTR","525630","630",3.77155420549900338346,40,0.0489042554,76.3178234372,77.1211865849,3.77155420549900338346
"OBS",2018,,"8/11/2018",,,"CP",2733,"A80","NPT","795230","542",0,50,0,39.0038042,46.23054,0
"OBS",2018,,"3/31/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,8.7406,9.38901,0
"ELLR",2018,4610580,"9/10/2018","9/11/2018","KOD","S",7079,"OA","PTR","515700","630",3.46321778779815373066,40,0.0444659821,77.1107028999,77.8846575346,3.46321778779815373066
"ELLR",2018,4005971,"3/27/2018","3/30/2018","KOD","S",519,"OA","PTR","465904","640",2.81604185709911233277,40,0.0203850331,137.8426389116,138.1426188167,2.81604185709911233277
"ELLR",2018,4026337,"5/12/2018","5/14/2018","KOD","S",7079,"RPP","NPT","495730","630",0,50,0,68.0111143665,69.1673269174,0
"ELLR",2018,3994197,"2/10/2018","2/11/2018","KOD","S",4131,"OA","PTR","555600","620",4.69668956081357555424,50,0.0347514231,133.9086322866,135.1509993504,4.69668956081357555424
"OBS",2018,,"9/1/2018",,,"CP",2733,"A80","NPT","725201","541",0,50,0,3.5285153,3.68217,0
"OBS",2018,,"8/11/2018",,,"CP",34249,"CDQ","NPT","795230","542",0,50,0,19.4803165,20.4597,0
"OBS",2018,,"6/30/2018",,,"M",3373,"OA","NPT","715130","541",0,50,0,8.7322042,9.8656,0
"OBS",2018,,"11/17/2018",,,"CP",34249,"A80","NPT","735201","541",0,50,0,18.8207192,25.55703,0
"OBS",2018,,"4/28/2018",,,"CP",3819,"A80","NPT","795102","542",0,50,0,53.71294,54.11137,0
"OBS",2018,,"7/21/2018",,,"M",685,"CDQ","NPT","845130","543",0,50,0,36.81741,37.7229,0
"ELLR",2018,4000715,"3/14/2018","3/15/2018","SPT","S",1623,"OA","PTR","545732","620",1.11777798206650085802,40,0.0088638138,124.3205967695,126.1057607129,1.11777798206650085802
"ELLR",2018,4619822,"10/16/2018","10/17/2018","SPT","S",4614,"OA","NPT","605431","610",0,40,0,24.1257614882,27.4355997951,0
"OBS",2018,,"4/28/2018",,,"CP",4093,"A80","NPT","715202","541",0,50,0,23.01822,23.40657,0
"ELLR",2018,4022232,"5/12/2018","5/13/2018","KOD","S",6182,"RPP","PTR","505832","630",0,50,0,89.3422747494,89.3422747494,0
"OBS",2018,,"9/22/2018",,,"CP",3367,"OA","NPT","605400","610",0,50,0,13.9774216,15.83195,0
"OBS",2018,,"10/27/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,33.4796274,34.27031,0
"OBS",2018,,"8/18/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,9.6102458,10.00801,0
"OBS",2018,,"8/11/2018",,,"CP",2733,"A80","NPT","795230","542",0,50,0,17.9783659,19.88365,0
"OBS",2018,,"4/7/2018",,,"CP",2123,"OA","NPT","565534","620",0,50,0,6.377198,8.01027,0
"OBS",2018,,"8/11/2018",,,"CP",4093,"A80","NPT","835200","543",0,50,0,34.5662925,34.80311,0
"OBS",2018,,"10/13/2018",,,"M",685,"OA","NPT","725201","541",7.264260663605008,50,0.6202493087,10.2642226,11.71184,7.264260663605008
"ELLR",2018,3993638,"2/8/2018","2/9/2018","KOD","S",435,"OA","PTR","525807","630",8.68517006385233000085,40,0.1245042741,69.4344685041,69.7580073185,8.68517006385233000085
"OBS",2018,,"4/28/2018",,,"CP",4093,"A80","NPT","725201","541",0,50,0,81.63856,81.63856,0
"OBS",2018,,"10/20/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,45.6299249,46.9322,0
"OBS",2018,,"8/25/2018",,,"CP",34017,"A80","NPT","725130","541",0,50,0,26.1213678,26.38522,0
"ELLR",2018,4595780,"10/12/2018","10/13/2018","KCO","S",3734,"OA","PTR","605431","610",17.34908519106160265252,40,0.6335627908,27.3833713769,27.3833713769,17.34908519106160265252
"OBS",2018,,"9/8/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,26.58356,26.70594,0
"OBS",2018,,"10/27/2018",,,"CP",3819,"A80","NPT","715202","541",0,50,0,14.0395855,14.79589,0
"OBS",2018,,"9/29/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,19.98126,20.62626,0
"OBS",2018,,"6/23/2018",,,"CP",2800,"RPP","NPT","585432","620",0,50,0,14.3646244,25.69006,0
"OBS",2018,,"11/10/2018",,,"CP",4093,"A80","NPT","715202","541",0,50,0,41.9943,42.32458,0
"OBS",2018,,"6/16/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,12.1405185,12.35277,0
"ELLR",2018,4074125,"6/1/2018","6/2/2018","KOD","S",825,"RPP","PTR","495800","630",0,50,0,96.4958800166,96.565544204,0
"ELLR",2018,4621428,"10/26/2018","10/29/2018","KOD","S",6182,"OA","NPT","525702","630",31.5671818407530312019,40,0.3169539778,81.2150843733,99.5954745855,31.5671818407530312019
"OBS",2018,,"8/11/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,9.4049208,9.62622,0
"ELLR",2018,4607385,"9/5/2018","9/6/2018","KOD","S",1235,"OA","PTR","525702","630",1.40634395201714856442,40,0.0489042554,28.4575280041,28.7570875073,1.40634395201714856442
"OBS",2018,,"2/24/2018",,,"CP",34017,"A80","NPT","785131","542",0,50,0,28.09901,28.09901,0
"OBS",2018,,"8/18/2018",,,"M",3373,"OA","NPT","725201","541",0,50,0,17.7955011,18.34508,0
"OBS",2018,,"11/10/2018",,,"CP",34249,"A80","NPT","715130","541",0,50,0,17.2723122,17.91365,0
"ELLR",2018,3993062,"2/3/2018","2/6/2018","ADA","S",3002,"OA","NPT","735201","541",0,50,0,179.638315398,180.8922376173,0
"OBS",2018,,"10/20/2018",,,"CP",34017,"A80","NPT","715202","541",4.40784361348172,50,0.123117314,34.2705384,35.80198,4.40784361348172
"OBS",2018,,"11/3/2018",,,"CP",4092,"A80","NPT","725201","541",0,50,0,16.4710674,17.53835,0
"OBS",2018,,"2/3/2018",,,"CP",3835,"A80","NPT","725201","541",0,50,0,27.4312103,27.72714,0
"ELLR",2018,4596682,"8/27/2018","8/28/2018","KOD","S",523,"OA","PTR","555600","620",5.06986717395411832,40,0.036765194,137.2339179509,137.89855628,5.06986717395411832
"OBS",2018,,"3/24/2018",,,"M",3373,"OA","NPT","715130","541",0,50,0,28.84359,28.84359,0
"ELLR",2018,4598808,"8/29/2018","8/29/2018","KOD","S",2579,"OA","PTR","525702","630",4.02549403657369775112,40,0.0403066212,98.8314271297,99.8717807826,4.02549403657369775112
"OBS",2018,,"7/14/2018",,,"CP",2733,"A80","NPT","785131","542",0,50,0,26.0793126,26.42535,0
"ELLR",2018,4619926,"10/15/2018","10/18/2018","KOD","S",1571,"OA","NPT","515700","630",63.45814457073489738389,40,0.5321484419,98.9187205187,119.2489530631,63.45814457073489738389
"OBS",2018,,"4/21/2018",,,"CP",3819,"A80","NPT","855231","543",0,50,0,19.5887698691,19.5887698691,0
"OBS",2018,,"6/30/2018",,,"CP",2733,"A80","NPT","715202","541",0,50,0,40.4416145,41.15305,0
"OBS",2018,,"8/18/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,5.8691902,9.03828,0
"ELLR",2018,3993387,"2/8/2018","2/8/2018","KOD","S",2781,"OA","PTR","525732","630",15.74960403981330785145,40,0.1245042741,125.9117988035,126.4985009845,15.74960403981330785145
"OBS",2018,,"9/22/2018",,,"CP",4093,"A80","NPT","725130","541",0,50,0,3.14149,3.20164,0
"ELLR",2018,4605462,"9/4/2018","9/4/2018","KOD","S",823,"OA","PTR","515700","630",7.13488875455808484032,40,0.0489042554,144.3752762244,145.8950493408,7.13488875455808484032
"OBS",2018,,"7/14/2018",,,"CP",661,"CDQ","NPT","825201","542",0,50,0,17.9011701,18.08199,0
"OBS",2018,,"5/5/2018",,,"CP",4093,"A80","NPT","705232","541",0,50,0,2.21951,2.31699,0
"OBS",2018,,"9/15/2018",,,"CP",3367,"OA","NPT","605400","610",0,50,0,18.7883289,19.00454,0
"OBS",2018,,"7/21/2018",,,"CP",3819,"RPP","NPT","555532","620",0,50,0,17.49282,17.71661,0
"OBS",2018,,"6/23/2018",,,"CP",3835,"A80","NPT","845202","543",0,50,0,33.43592,33.43592,0
"ELLR",2018,3997577,"2/26/2018","2/28/2018","KOD","S",3402,"SMO","PTR","476007","649",9.4263892269161379099,25,0.0731607306,127.3524081706,128.8449301915,9.4263892269161379099
"OBS",2018,,"9/1/2018",,,"M",3373,"OA","NPT","715130","541",0,50,0,3.1831991,3.33834,0
"ELLR",2018,4565232,"8/4/2018","8/7/2018","KOD","S",405,"OA","NPT","515730","630",47.60847588083567289319,40,1.4789780177,27.6260858772,32.1901173047,47.60847588083567289319
"ELLR",2018,4078927,"5/31/2018","6/3/2018","KOD","S",3402,"RPP","NPT","495730","630",0,50,0,48.3089028229,49.3777273221,0
"OBS",2018,,"10/27/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,9.4314528,9.57932,0
"OBS",2018,,"8/25/2018",,,"CP",3819,"RPP","NPT","555500","620",0,50,0,41.432295,41.78101,0
"OBS",2018,,"8/4/2018",,,"CP",4093,"A80","NPT","845130","543",0,50,0,27.17795,27.17795,0
"OBS",2018,,"3/17/2018",,,"CP",4092,"A80","NPT","725201","541",0,50,0,6.3388432,6.82226,0
"OBS",2018,,"10/27/2018",,,"CP",3835,"CDQ","NPT","715202","541",0,50,0,9.2339757,9.94943,0
"ELLR",2018,4009397,"4/14/2018","4/16/2018","KOD","S",1191,"OA","NPT","505730","630",0,40,0,87.0512907724,95.1504910355,0
"OBS",2018,,"8/18/2018",,,"CP",34017,"A80","NPT","795230","542",0,50,0,21.4216002,21.70606,0
"OBS",2018,,"10/27/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,6.3405792,8.41512,0
"OBS",2018,,"11/3/2018",,,"CP",3835,"A80","NPT","725201","541",0,50,0,25.9722523,26.30197,0
"ELLR",2018,4105172,"6/5/2018","6/7/2018","KOD","S",405,"RPP","NPT","505700","630",0,50,0,1.3544268168,1.616337425,0
"ELLR",2018,4017025,"5/6/2018","5/7/2018","KOD","S",2791,"RPP","NPT","525600","630",0,50,0,97.364509405,99.0197398601,0
"ELLR",2018,3996948,"2/21/2018","2/23/2018","KOD","S",5,"OA","PTR","555701","620",22.51168614845213247915,50,0.2172582015,102.1916394067,103.6171983061,22.51168614845213247915
"OBS",2018,,"8/4/2018",,,"CP",4635,"A80","NPT","715202","541",0,50,0,11.3738599,11.74525,0
"OBS",2018,,"8/18/2018",,,"CP",34249,"A80","NPT","855200","543",2.949001208525484,50,0.1557249741,18.5384223,18.93724,2.949001208525484
"ELLR",2018,4002123,"3/19/2018","3/21/2018","KOD","S",6222,"OA","PTR","545732","620",1.10131943846737944708,40,0.0080175478,135.4190948787,137.3636261286,1.10131943846737944708
"ELLR",2018,3993829,"2/9/2018","2/10/2018","KCO","S",4208,"OA","NPT","635400","610",0,40,0,20.4633476663,22.0198607973,0
"OBS",2018,,"9/1/2018",,,"M",3373,"CDQ","NPT","715202","541",0,50,0,9.8161786,12.35858,0
"ELLR",2018,4060196,"10/12/2018","10/12/2018","KCO","S",4141,"OA","PTR","605503","610",23.34151726663699789988,40,0.6335627908,36.8416794761,36.8416794761,23.34151726663699789988
"OBS",2018,,"8/11/2018",,,"CP",4093,"A80","NPT","845130","543",0,50,0,16.21841,17.19677,0
"ELLR",2018,4617955,"10/5/2018","10/6/2018","SPT","S",3713,"OA","PTR","605431","610",10.65467225325421355319,40,0.2045957941,52.0624250438,52.0766924859,10.65467225325421355319
"OBS",2018,,"8/11/2018",,,"CP",2800,"OA","NPT","545732","620",0,50,0,5.836103,7.38365,0
"OBS",2018,,"2/24/2018",,,"CP",3835,"A80","NPT","795230","542",0,50,0,32.8206417,33.16801,0
"OBS",2018,,"3/17/2018",,,"CP",34249,"A80","NPT","715202","541",0,50,0,30.51372,30.51372,0
"OBS",2018,,"3/10/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,19.106503,19.36821,0
"ELLR",2018,4601128,"8/30/2018","9/1/2018","KOD","S",5137,"OA","PTR","555600","620",4.94841635890550780188,40,0.0449242982,106.2095061892,110.1501093434,4.94841635890550780188
"OBS",2018,,"9/8/2018",,,"CP",34017,"A80","NPT","795230","542",0,50,0,22.472109,22.74427,0
"OBS",2018,,"7/7/2018",,,"CP",3835,"A80","NPT","875232","543",0,50,0,42.053,42.053,0
"OBS",2018,,"4/14/2018",,,"CP",4635,"A80","NPT","715202","541",0,50,0,24.91767,25.41641,0
"OBS",2018,,"7/7/2018",,,"CP",3369,"OA","NPT","415900","640",0,50,0,69.1683399,70.58,0
"ELLR",2018,4594486,"8/25/2018","8/26/2018","SPT","S",4614,"OA","PTR","605431","610",5.11469014221222342516,40,0.0714844782,71.5496604438,71.5496604438,5.11469014221222342516
"OBS",2018,,"9/8/2018",,,"CP",4635,"A80","NPT","715130","541",0,50,0,6.013359,6.0741,0
"ELLR",2018,3996770,"2/23/2018","2/24/2018","SPT","S",3996,"OA","PTR","555630","620",14.1800339050944682542,40,0.131268374,106.5370543113,108.0232311333,14.1800339050944682542
"OBS",2018,,"6/16/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,22.5698912,23.15429,0
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,32.20865,32.22174,0
"ELLR",2018,4613256,"9/15/2018","9/17/2018","KOD","S",519,"RPP","PTR","505730","630",0,50,0,29.095002185,29.1631437363,0
"ELLR",2018,4000492,"3/13/2018","3/14/2018","KOD","S",6222,"OA","PTR","545732","620",1.0819828224457734951,40,0.0088638138,120.339416538,122.0674132895,1.0819828224457734951
"OBS",2018,,"9/1/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,18.87876,18.93244,0
"OBS",2018,,"10/20/2018",,,"CP",34017,"A80","NPT","715202","541",1.52966737427358,50,0.123117314,12.135528,12.42447,1.52966737427358
"ELLR",2018,3996704,"2/22/2018","2/23/2018","KOD","S",32645,"OA","PTR","545732","620",15.9688841167282711194,40,0.131268374,119.9769962344,121.6506583431,15.9688841167282711194
"OBS",2018,,"7/28/2018",,,"CP",4093,"A80","NPT","835200","543",0,50,0,36.11104,36.23001,0
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,29.81874,29.81874,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,32.2758445,38.54727,0
"OBS",2018,,"4/7/2018",,,"CP",2134,"CDQ","NPT","725201","541",0,50,0,26.93499,26.944,0
"OBS",2018,,"9/8/2018",,,"CP",4093,"A80","NPT","785102","542",0,50,0,54.11249,54.15231,0
"ELLR",2018,4596050,"8/26/2018","8/27/2018","AKU","S",3713,"OA","PTR","655330","610",9.18876780104298988445,40,0.0906931465,101.3171133173,101.3171133173,9.18876780104298988445
"OBS",2018,,"10/27/2018",,,"CP",3835,"A80","NPT","725201","541",0.140562083033125,50,0.0101260393,13.5488672,13.88125,0.140562083033125
"OBS",2018,,"9/1/2018",,,"CP",2800,"OA","NPT","695239","610",0,50,0,17.39639,17.73054,0
"ELLR",2018,4000940,"3/15/2018","3/15/2018","KOD","S",2861,"OA","PTR","545732","620",0.86022575233841864376,40,0.0088638138,95.6753314192,97.0491677452,0.86022575233841864376
"ELLR",2018,4000592,"3/14/2018","3/15/2018","KOD","S",1234,"OA","PTR","545732","620",1.18646455815289853604,40,0.0088638138,131.959999465,133.8548603258,1.18646455815289853604
"ELLR",2018,3995838,"2/17/2018","2/19/2018","KOD","S",993,"OA","PTR","555600","620",5.03816058131039398749,50,0.0394604961,126.4833251896,127.6760578109,5.03816058131039398749
"OBS",2018,,"4/14/2018",,,"CP",4093,"A80","NPT","825201","542",0,50,0,33.45646,33.66512,0
"OBS",2018,,"8/25/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,28.5486727,30.33464,0
"OBS",2018,,"2/17/2018",,,"CP",3835,"CDQ","NPT","845202","543",0,50,0,28.6694899,29.07663,0
"OBS",2018,,"6/30/2018",,,"CP",2134,"A80","NPT","845202","543",0,50,0,2.8243842,3.2545,0
"OBS",2018,,"9/8/2018",,,"CP",3835,"A80","NPT","715130","541",0,50,0,1.89531,1.89531,0
